# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-04-11 14:46:06 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12436000 FRANKLIN ROOSEVELT LAKE AT GRAND COULEE DAM, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12436000
#            TS   parameter     statistic     Description
#        149680       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	149680_62614_32400	149680_62614_32400_cd
USGS	12436000	2004-11-17	1286.99	A
USGS	12436000	2004-11-18	1286.51	A
USGS	12436000	2004-11-19	1286.02	A
USGS	12436000	2004-11-20	1285.29	A
USGS	12436000	2004-11-21	1285.51	A
USGS	12436000	2004-11-22	1284.97	A
USGS	12436000	2004-11-23	1284.69	A
USGS	12436000	2004-11-24	1284.72	A
USGS	12436000	2004-11-25	1285.98	A
USGS	12436000	2004-11-26	1286.77	A
USGS	12436000	2004-11-27	1286.68	A
USGS	12436000	2004-11-28	1286.72	A
USGS	12436000	2004-11-29	1286.07	A
USGS	12436000	2004-11-30	1285.78	A
USGS	12436000	2004-12-01	1286.11	A
USGS	12436000	2004-12-02	1286.17	A
USGS	12436000	2004-12-03	1285.67	A
USGS	12436000	2004-12-04	1285.87	A
USGS	12436000	2004-12-05	1286.60	A
USGS	12436000	2004-12-06	1286.36	A
USGS	12436000	2004-12-07	1286.26	A
USGS	12436000	2004-12-08	1286.74	A
USGS	12436000	2004-12-09	1287.25	A
USGS	12436000	2004-12-10	1287.77	A
USGS	12436000	2004-12-11	1287.57	A
USGS	12436000	2004-12-12	1287.76	A
USGS	12436000	2004-12-13	1288.59	A
USGS	12436000	2004-12-14	1289.01	A
USGS	12436000	2004-12-15	1288.92	A
USGS	12436000	2004-12-16	1288.42	A
USGS	12436000	2004-12-17	1288.47	A
USGS	12436000	2004-12-18	1288.77	A
USGS	12436000	2004-12-19	1288.99	A
USGS	12436000	2004-12-20	1288.70	A
USGS	12436000	2004-12-21	1288.16	A
USGS	12436000	2004-12-22	1287.58	A
USGS	12436000	2004-12-23	1287.39	A
USGS	12436000	2004-12-24	1287.04	A
USGS	12436000	2004-12-25	1287.53	A
USGS	12436000	2004-12-26	1288.00	A
USGS	12436000	2004-12-27	1287.96	A
USGS	12436000	2004-12-28	1287.48	A
USGS	12436000	2004-12-29	1287.38	A
USGS	12436000	2004-12-30	1287.17	A
USGS	12436000	2004-12-31	1287.08	A
USGS	12436000	2005-01-01	1287.77	A
USGS	12436000	2005-01-02	1288.00	A
USGS	12436000	2005-01-03	1287.58	A
USGS	12436000	2005-01-04	1286.86	A
USGS	12436000	2005-01-05	1286.03	A
USGS	12436000	2005-01-06	1285.56	A
USGS	12436000	2005-01-07	1285.07	A
USGS	12436000	2005-01-08	1284.96	A
USGS	12436000	2005-01-09	1284.73	A
USGS	12436000	2005-01-10	1284.28	A
USGS	12436000	2005-01-11	1283.38	A
USGS	12436000	2005-01-12	1282.53	A
USGS	12436000	2005-01-13	1282.26	A
USGS	12436000	2005-01-14	1282.08	A
USGS	12436000	2005-01-15	1280.90	A
USGS	12436000	2005-01-16	1281.07	A
USGS	12436000	2005-01-17	1280.41	A
USGS	12436000	2005-01-18	1280.73	A
USGS	12436000	2005-01-19	1281.29	A
USGS	12436000	2005-01-20	1281.85	A
USGS	12436000	2005-01-21	1282.53	A
USGS	12436000	2005-01-22	1283.51	A
USGS	12436000	2005-01-23	1284.66	A
USGS	12436000	2005-01-24	1284.73	A
USGS	12436000	2005-01-25	1284.98	A
USGS	12436000	2005-01-26	1285.34	A
USGS	12436000	2005-01-27	1285.73	A
USGS	12436000	2005-01-28	1286.25	A
USGS	12436000	2005-01-29	1286.86	A
USGS	12436000	2005-01-30	1287.84	A
USGS	12436000	2005-01-31	1288.11	A
USGS	12436000	2005-02-01	1288.34	A
USGS	12436000	2005-02-02	1288.34	A
USGS	12436000	2005-02-03	1287.43	A
USGS	12436000	2005-02-04	1286.84	A
USGS	12436000	2005-02-05	1286.86	A
USGS	12436000	2005-02-06	1286.93	A
USGS	12436000	2005-02-07	1285.95	A
USGS	12436000	2005-02-08	1284.99	A
USGS	12436000	2005-02-09	1284.17	A
USGS	12436000	2005-02-10	1283.69	A
USGS	12436000	2005-02-11	1282.90	A
USGS	12436000	2005-02-12	1282.31	A
USGS	12436000	2005-02-13	1282.70	A
USGS	12436000	2005-02-14	1281.77	A
USGS	12436000	2005-02-15	1280.67	A
USGS	12436000	2005-02-16	1279.58	A
USGS	12436000	2005-02-17	1278.77	A
USGS	12436000	2005-02-18	1278.17	A
USGS	12436000	2005-02-19	1278.03	A
USGS	12436000	2005-02-20	1278.56	A
USGS	12436000	2005-02-21	1277.78	A
USGS	12436000	2005-02-22	1277.35	A
USGS	12436000	2005-02-23	1276.89	A
USGS	12436000	2005-02-24	1276.36	A
USGS	12436000	2005-02-25	1275.98	A
USGS	12436000	2005-02-26	1276.08	A
USGS	12436000	2005-02-27	1276.43	A
USGS	12436000	2005-02-28	1275.32	A
USGS	12436000	2005-03-01	1274.65	A
USGS	12436000	2005-03-02	1273.67	A
USGS	12436000	2005-03-03	1272.33	A
USGS	12436000	2005-03-04	1271.92	A
USGS	12436000	2005-03-05	1271.71	A
USGS	12436000	2005-03-06	1272.08	A
USGS	12436000	2005-03-07	1270.88	A
USGS	12436000	2005-03-08	1270.10	A
USGS	12436000	2005-03-09	1269.02	A
USGS	12436000	2005-03-10	1268.17	A
USGS	12436000	2005-03-11	1267.12	A
USGS	12436000	2005-03-12	1267.09	A
USGS	12436000	2005-03-13	1267.40	A
USGS	12436000	2005-03-14	1266.51	A
USGS	12436000	2005-03-15	1265.31	A
USGS	12436000	2005-03-16	1263.85	A
USGS	12436000	2005-03-17	1263.05	A
USGS	12436000	2005-03-18	1262.51	A
USGS	12436000	2005-03-19	1262.05	A
USGS	12436000	2005-03-20	1261.83	A
USGS	12436000	2005-03-21	1260.72	A
USGS	12436000	2005-03-22	1259.57	A
USGS	12436000	2005-03-23	1258.63	A
USGS	12436000	2005-03-24	1257.92	A
USGS	12436000	2005-03-25	1257.69	A
USGS	12436000	2005-03-26	1257.83	A
USGS	12436000	2005-03-27	1258.05	A
USGS	12436000	2005-03-28	1257.64	A
USGS	12436000	2005-03-29	1257.44	A
USGS	12436000	2005-03-30	1256.65	A
USGS	12436000	2005-03-31	1255.99	A
USGS	12436000	2005-04-01	1255.37	A
USGS	12436000	2005-04-02	1254.94	A
USGS	12436000	2005-04-03	1254.63	A
USGS	12436000	2005-04-04	1253.61	A
USGS	12436000	2005-04-05	1253.04	A
USGS	12436000	2005-04-06	1253.66	A
USGS	12436000	2005-04-07	1254.31	A
USGS	12436000	2005-04-08	1254.17	A
USGS	12436000	2005-04-09	1254.66	A
USGS	12436000	2005-04-10	1255.36	A
USGS	12436000	2005-04-11	1255.13	A
USGS	12436000	2005-04-12	1254.19	A
USGS	12436000	2005-04-13	1254.22	A
USGS	12436000	2005-04-14	1254.27	A
USGS	12436000	2005-04-15	1254.33	A
USGS	12436000	2005-04-16	1254.28	A
USGS	12436000	2005-04-17	1254.74	A
USGS	12436000	2005-04-18	1254.67	A
USGS	12436000	2005-04-19	1254.72	A
USGS	12436000	2005-04-20	1254.02	A
USGS	12436000	2005-04-21	1253.09	A
USGS	12436000	2005-04-22	1252.89	A
USGS	12436000	2005-04-23	1252.96	A
USGS	12436000	2005-04-24	1253.32	A
USGS	12436000	2005-04-25	1253.22	A
USGS	12436000	2005-04-26	1253.05	A
USGS	12436000	2005-04-27	1253.78	A
USGS	12436000	2005-04-28	1254.52	A
USGS	12436000	2005-04-29	1254.84	A
USGS	12436000	2005-04-30	1255.55	A
USGS	12436000	2005-05-01	1255.79	A
USGS	12436000	2005-05-02	1255.15	A
USGS	12436000	2005-05-03	1254.25	A
USGS	12436000	2005-05-04	1253.86	A
USGS	12436000	2005-05-05	1253.99	A
USGS	12436000	2005-05-06	1253.33	A
USGS	12436000	2005-05-07	1253.43	A
USGS	12436000	2005-05-08	1253.80	A
USGS	12436000	2005-05-09	1253.21	A
USGS	12436000	2005-05-10	1253.03	A
USGS	12436000	2005-05-11	1253.10	A
USGS	12436000	2005-05-12	1253.27	A
USGS	12436000	2005-05-13	1253.26	A
USGS	12436000	2005-05-14	1253.46	A
USGS	12436000	2005-05-15	1255.07	A
USGS	12436000	2005-05-16	1255.97	A
USGS	12436000	2005-05-17	1257.84	A
USGS	12436000	2005-05-18	1259.27	A
USGS	12436000	2005-05-19	1260.27	A
USGS	12436000	2005-05-20	1261.37	A
USGS	12436000	2005-05-21	1262.86	A
USGS	12436000	2005-05-22	1264.74	A
USGS	12436000	2005-05-23	1265.68	A
USGS	12436000	2005-05-24	1266.36	A
USGS	12436000	2005-05-25	1266.34	A
USGS	12436000	2005-05-26	1265.90	A
USGS	12436000	2005-05-27	1265.74	A
USGS	12436000	2005-05-28	1266.24	A
USGS	12436000	2005-05-29	1267.78	A
USGS	12436000	2005-05-30	1268.22	A
USGS	12436000	2005-05-31	1267.70	A
USGS	12436000	2005-06-01	1268.42	A
USGS	12436000	2005-06-02	1269.25	A
USGS	12436000	2005-06-03	1270.07	A
USGS	12436000	2005-06-04	1271.58	A
USGS	12436000	2005-06-05	1273.71	A
USGS	12436000	2005-06-06	1274.78	A
USGS	12436000	2005-06-07	1275.50	A
USGS	12436000	2005-06-08	1276.20	A
USGS	12436000	2005-06-09	1277.52	A
USGS	12436000	2005-06-10	1278.67	A
USGS	12436000	2005-06-11	1280.48	A
USGS	12436000	2005-06-12	1282.55	A
USGS	12436000	2005-06-13	1283.05	A
USGS	12436000	2005-06-14	1283.44	A
USGS	12436000	2005-06-15	1283.87	A
USGS	12436000	2005-06-16	1283.94	A
USGS	12436000	2005-06-17	1284.64	A
USGS	12436000	2005-06-18	1285.94	A
USGS	12436000	2005-06-19	1287.59	A
USGS	12436000	2005-06-20	1287.82	A
USGS	12436000	2005-06-21	1287.76	A
USGS	12436000	2005-06-22	1288.08	A
USGS	12436000	2005-06-23	1288.29	A
USGS	12436000	2005-06-24	1288.08	A
USGS	12436000	2005-06-25	1288.14	A
USGS	12436000	2005-06-26	1288.61	A
USGS	12436000	2005-06-27	1288.52	A
USGS	12436000	2005-06-28	1288.10	A
USGS	12436000	2005-06-29	1287.76	A
USGS	12436000	2005-06-30	1287.49	A
USGS	12436000	2005-07-01	1287.40	A
USGS	12436000	2005-07-02	1287.40	A
USGS	12436000	2005-07-03	1288.74	A
USGS	12436000	2005-07-04	1289.70	A
USGS	12436000	2005-07-05	1289.66	A
USGS	12436000	2005-07-06	1289.49	A
USGS	12436000	2005-07-07	1289.28	A
USGS	12436000	2005-07-08	1289.06	A
USGS	12436000	2005-07-09	1289.17	A
USGS	12436000	2005-07-10	1289.61	A
USGS	12436000	2005-07-11	1289.36	A
USGS	12436000	2005-07-12	1289.17	A
USGS	12436000	2005-07-13	1288.90	A
USGS	12436000	2005-07-14	1288.43	A
USGS	12436000	2005-07-15	1287.85	A
USGS	12436000	2005-07-16	1287.52	A
USGS	12436000	2005-07-17	1287.98	A
USGS	12436000	2005-07-18	1287.60	A
USGS	12436000	2005-07-19	1287.32	A
USGS	12436000	2005-07-20	1287.28	A
USGS	12436000	2005-07-21	1287.59	A
USGS	12436000	2005-07-22	1287.52	A
USGS	12436000	2005-07-23	1287.54	A
USGS	12436000	2005-07-24	1288.00	A
USGS	12436000	2005-07-25	1287.92	A
USGS	12436000	2005-07-26	1287.56	A
USGS	12436000	2005-07-27	1287.05	A
USGS	12436000	2005-07-28	1286.29	A
USGS	12436000	2005-07-29	1285.57	A
USGS	12436000	2005-07-30	1284.59	A
USGS	12436000	2005-07-31	1284.34	A
USGS	12436000	2005-08-01	1284.61	A
USGS	12436000	2005-08-02	1284.96	A
USGS	12436000	2005-08-03	1285.13	A
USGS	12436000	2005-08-04	1284.75	A
USGS	12436000	2005-08-05	1284.52	A
USGS	12436000	2005-08-06	1284.65	A
USGS	12436000	2005-08-07	1284.47	A
USGS	12436000	2005-08-08	1284.24	A
USGS	12436000	2005-08-09	1283.85	A
USGS	12436000	2005-08-10	1283.71	A
USGS	12436000	2005-08-11	1283.54	A
USGS	12436000	2005-08-12	1283.31	A
USGS	12436000	2005-08-13	1283.58	A
USGS	12436000	2005-08-14	1284.04	A
USGS	12436000	2005-08-15	1283.46	A
USGS	12436000	2005-08-16	1282.98	A
USGS	12436000	2005-08-17	1282.44	A
USGS	12436000	2005-08-18	1281.75	A
USGS	12436000	2005-08-19	1281.24	A
USGS	12436000	2005-08-20	1280.97	A
USGS	12436000	2005-08-21	1280.84	A
USGS	12436000	2005-08-22	1280.62	A
USGS	12436000	2005-08-23	1280.68	A
USGS	12436000	2005-08-24	1280.45	A
USGS	12436000	2005-08-25	1280.05	A
USGS	12436000	2005-08-26	1279.60	A
USGS	12436000	2005-08-27	1279.58	A
USGS	12436000	2005-08-28	1279.78	A
USGS	12436000	2005-08-29	1279.49	A
USGS	12436000	2005-08-30	1278.79	A
USGS	12436000	2005-08-31	1278.11	A
USGS	12436000	2005-09-01	1278.65	A
USGS	12436000	2005-09-02	1278.92	A
USGS	12436000	2005-09-03	1279.20	A
USGS	12436000	2005-09-04	1279.78	A
USGS	12436000	2005-09-05	1280.31	A
USGS	12436000	2005-09-06	1280.00	A
USGS	12436000	2005-09-07	1279.74	A
USGS	12436000	2005-09-08	1279.79	A
USGS	12436000	2005-09-09	1280.58	A
USGS	12436000	2005-09-10	1281.36	A
USGS	12436000	2005-09-11	1282.00	A
USGS	12436000	2005-09-12	1282.14	A
USGS	12436000	2005-09-13	1282.23	A
USGS	12436000	2005-09-14	1282.31	A
USGS	12436000	2005-09-15	1282.05	A
USGS	12436000	2005-09-16	1282.24	A
USGS	12436000	2005-09-17	1283.29	A
USGS	12436000	2005-09-18	1283.79	A
USGS	12436000	2005-09-19	1283.37	A
USGS	12436000	2005-09-20	1283.17	A
USGS	12436000	2005-09-21	1283.54	A
USGS	12436000	2005-09-22	1283.77	A
USGS	12436000	2005-09-23	1284.23	A
USGS	12436000	2005-09-24	1284.80	A
USGS	12436000	2005-09-25	1285.07	A
USGS	12436000	2005-09-26	1284.73	A
USGS	12436000	2005-09-27	1285.21	A
USGS	12436000	2005-09-28	1285.02	A
USGS	12436000	2005-09-29	1285.00	A
USGS	12436000	2005-09-30	1285.30	A
USGS	12436000	2005-10-01	1285.81	A
USGS	12436000	2005-10-02	1286.24	A
USGS	12436000	2005-10-03	1286.67	A
USGS	12436000	2005-10-04	1286.94	A
USGS	12436000	2005-10-05	1287.15	A
USGS	12436000	2005-10-06	1287.03	A
USGS	12436000	2005-10-07	1287.31	A
USGS	12436000	2005-10-08	1287.52	A
USGS	12436000	2005-10-09	1288.13	A
USGS	12436000	2005-10-10	1287.24	A
USGS	12436000	2005-10-11	1287.30	A
USGS	12436000	2005-10-12	1286.76	A
USGS	12436000	2005-10-13	1286.14	A
USGS	12436000	2005-10-14	1286.21	A
USGS	12436000	2005-10-15	1286.56	A
USGS	12436000	2005-10-16	1287.12	A
USGS	12436000	2005-10-17	1287.08	A
USGS	12436000	2005-10-18	1287.39	A
USGS	12436000	2005-10-19	1287.31	A
USGS	12436000	2005-10-20	1287.36	A
USGS	12436000	2005-10-21	1287.30	A
USGS	12436000	2005-10-22	1287.59	A
USGS	12436000	2005-10-23	1288.13	A
USGS	12436000	2005-10-24	1287.63	A
USGS	12436000	2005-10-25	1287.73	A
USGS	12436000	2005-10-26	1287.40	A
USGS	12436000	2005-10-27	1286.85	A
USGS	12436000	2005-10-28	1286.83	A
USGS	12436000	2005-10-29	1287.32	A
USGS	12436000	2005-10-30	1287.59	A
USGS	12436000	2005-10-31	1287.53	A
USGS	12436000	2005-11-01	1287.19	A
USGS	12436000	2005-11-02	1287.37	A
USGS	12436000	2005-11-03	1287.10	A
USGS	12436000	2005-11-04	1287.02	A
USGS	12436000	2005-11-05	1286.71	A
USGS	12436000	2005-11-06	1287.06	A
USGS	12436000	2005-11-07	1287.03	A
USGS	12436000	2005-11-08	1287.50	A
USGS	12436000	2005-11-09	1287.60	A
USGS	12436000	2005-11-10	1287.51	A
USGS	12436000	2005-11-11	1287.60	A
USGS	12436000	2005-11-12	1288.46	A
USGS	12436000	2005-11-13	1289.47	A
USGS	12436000	2005-11-14	1288.96	A
USGS	12436000	2005-11-15	1288.03	A
USGS	12436000	2005-11-16	1287.32	A
USGS	12436000	2005-11-17	1286.41	A
USGS	12436000	2005-11-18	1285.73	A
USGS	12436000	2005-11-19	1285.12	A
USGS	12436000	2005-11-20	1284.90	A
USGS	12436000	2005-11-21	1284.16	A
USGS	12436000	2005-11-22	1283.22	A
USGS	12436000	2005-11-23	1282.45	A
USGS	12436000	2005-11-24	1282.89	A
USGS	12436000	2005-11-25	1282.92	A
USGS	12436000	2005-11-26	1282.25	A
USGS	12436000	2005-11-27	1281.95	A
USGS	12436000	2005-11-28	1280.82	A
USGS	12436000	2005-11-29	1280.09	A
USGS	12436000	2005-11-30	1279.51	A
USGS	12436000	2005-12-01	1278.87	A
USGS	12436000	2005-12-02	1279.15	A
USGS	12436000	2005-12-03	1279.09	A
USGS	12436000	2005-12-04	1279.56	A
USGS	12436000	2005-12-05	1279.32	A
USGS	12436000	2005-12-06	1279.44	A
USGS	12436000	2005-12-07	1278.80	A
USGS	12436000	2005-12-08	1278.62	A
USGS	12436000	2005-12-09	1278.76	A
USGS	12436000	2005-12-10	1279.13	A
USGS	12436000	2005-12-11	1279.80	A
USGS	12436000	2005-12-12	1279.42	A
USGS	12436000	2005-12-13	1279.51	A
USGS	12436000	2005-12-14	1279.93	A
USGS	12436000	2005-12-15	1280.09	A
USGS	12436000	2005-12-16	1280.70	A
USGS	12436000	2005-12-17	1281.04	A
USGS	12436000	2005-12-18	1281.28	A
USGS	12436000	2005-12-19	1281.90	A
USGS	12436000	2005-12-20	1282.27	A
USGS	12436000	2005-12-21	1282.25	A
USGS	12436000	2005-12-22	1282.42	A
USGS	12436000	2005-12-23	1282.96	A
USGS	12436000	2005-12-24	1284.29	A
USGS	12436000	2005-12-25	1285.34	A
USGS	12436000	2005-12-26	1286.03	A
USGS	12436000	2005-12-27	1286.26	A
USGS	12436000	2005-12-28	1286.77	A
USGS	12436000	2005-12-29	1287.48	A
USGS	12436000	2005-12-30	1287.68	A
USGS	12436000	2005-12-31	1287.75	A
USGS	12436000	2006-01-01	1288.35	A
USGS	12436000	2006-01-02	1288.70	A
USGS	12436000	2006-01-03	1288.53	A
USGS	12436000	2006-01-04	1288.41	A
USGS	12436000	2006-01-05	1288.35	A
USGS	12436000	2006-01-06	1287.95	A
USGS	12436000	2006-01-07	1288.13	A
USGS	12436000	2006-01-08	1288.82	A
USGS	12436000	2006-01-09	1288.52	A
USGS	12436000	2006-01-10	1288.58	A
USGS	12436000	2006-01-11	1288.66	A
USGS	12436000	2006-01-12	1288.43	A
USGS	12436000	2006-01-13	1288.63	A
USGS	12436000	2006-01-14	1288.68	A
USGS	12436000	2006-01-15	1288.85	A
USGS	12436000	2006-01-16	1288.00	A
USGS	12436000	2006-01-17	1286.89	A
USGS	12436000	2006-01-18	1286.11	A
USGS	12436000	2006-01-19	1285.57	A
USGS	12436000	2006-01-20	1285.02	A
USGS	12436000	2006-01-21	1284.36	A
USGS	12436000	2006-01-22	1284.63	A
USGS	12436000	2006-01-23	1283.72	A
USGS	12436000	2006-01-24	1283.26	A
USGS	12436000	2006-01-25	1282.35	A
USGS	12436000	2006-01-26	1281.46	A
USGS	12436000	2006-01-27	1280.73	A
USGS	12436000	2006-01-28	1279.50	A
USGS	12436000	2006-01-29	1279.34	A
USGS	12436000	2006-01-30	1278.49	A
USGS	12436000	2006-01-31	1277.43	A
USGS	12436000	2006-02-01	1277.16	A
USGS	12436000	2006-02-02	1276.92	A
USGS	12436000	2006-02-03	1276.77	A
USGS	12436000	2006-02-04	1276.67	A
USGS	12436000	2006-02-05	1277.51	A
USGS	12436000	2006-02-06	1276.79	A
USGS	12436000	2006-02-07	1275.91	A
USGS	12436000	2006-02-08	1275.08	A
USGS	12436000	2006-02-09	1274.55	A
USGS	12436000	2006-02-10	1273.41	A
USGS	12436000	2006-02-11	1272.22	A
USGS	12436000	2006-02-12	1272.22	A
USGS	12436000	2006-02-13	1270.99	A
USGS	12436000	2006-02-14	1269.84	A
USGS	12436000	2006-02-15	1268.89	A
USGS	12436000	2006-02-16	1267.47	A
USGS	12436000	2006-02-17	1265.64	A
USGS	12436000	2006-02-18	1264.50	A
USGS	12436000	2006-02-19	1263.74	A
USGS	12436000	2006-02-20	1262.48	A
USGS	12436000	2006-02-21	1261.72	A
USGS	12436000	2006-02-22	1260.80	A
USGS	12436000	2006-02-23	1259.76	A
USGS	12436000	2006-02-24	1258.66	A
USGS	12436000	2006-02-25	1257.76	A
USGS	12436000	2006-02-26	1257.48	A
USGS	12436000	2006-02-27	1256.60	A
USGS	12436000	2006-02-28	1255.93	A
USGS	12436000	2006-03-01	1255.85	A
USGS	12436000	2006-03-02	1254.62	A
USGS	12436000	2006-03-03	1253.90	A
USGS	12436000	2006-03-04	1253.52	A
USGS	12436000	2006-03-05	1254.18	A
USGS	12436000	2006-03-06	1253.87	A
USGS	12436000	2006-03-07	1253.73	A
USGS	12436000	2006-03-08	1252.74	A
USGS	12436000	2006-03-09	1251.88	A
USGS	12436000	2006-03-10	1251.07	A
USGS	12436000	2006-03-11	1251.36	A
USGS	12436000	2006-03-12	1252.82	A
USGS	12436000	2006-03-13	1252.13	A
USGS	12436000	2006-03-14	1251.71	A
USGS	12436000	2006-03-15	1252.55	A
USGS	12436000	2006-03-16	1252.80	A
USGS	12436000	2006-03-17	1252.34	A
USGS	12436000	2006-03-18	1252.80	A
USGS	12436000	2006-03-19	1253.77	A
USGS	12436000	2006-03-20	1252.86	A
USGS	12436000	2006-03-21	1253.20	A
USGS	12436000	2006-03-22	1253.04	A
USGS	12436000	2006-03-23	1253.49	A
USGS	12436000	2006-03-24	1253.45	A
USGS	12436000	2006-03-25	1253.88	A
USGS	12436000	2006-03-26	1255.63	A
USGS	12436000	2006-03-27	1255.94	A
USGS	12436000	2006-03-28	1256.30	A
USGS	12436000	2006-03-29	1255.14	A
USGS	12436000	2006-03-30	1255.16	A
USGS	12436000	2006-03-31	1255.92	A
USGS	12436000	2006-04-01	1254.85	A
USGS	12436000	2006-04-02	1254.31	A
USGS	12436000	2006-04-03	1252.94	A
USGS	12436000	2006-04-04	1252.11	A
USGS	12436000	2006-04-05	1251.16	A
USGS	12436000	2006-04-06	1251.14	A
USGS	12436000	2006-04-07	1250.57	A
USGS	12436000	2006-04-08	1249.91	A
USGS	12436000	2006-04-09	1249.96	A
USGS	12436000	2006-04-10	1249.04	A
USGS	12436000	2006-04-11	1248.03	A
USGS	12436000	2006-04-12	1247.11	A
USGS	12436000	2006-04-13	1246.29	A
USGS	12436000	2006-04-14	1245.09	A
USGS	12436000	2006-04-15	1243.93	A
USGS	12436000	2006-04-16	1242.97	A
USGS	12436000	2006-04-17	1242.41	A
USGS	12436000	2006-04-18	1241.62	A
USGS	12436000	2006-04-19	1240.73	A
USGS	12436000	2006-04-20	1239.75	A
USGS	12436000	2006-04-21	1238.46	A
USGS	12436000	2006-04-22	1237.15	A
USGS	12436000	2006-04-23	1236.00	A
USGS	12436000	2006-04-24	1234.89	A
USGS	12436000	2006-04-25	1234.01	A
USGS	12436000	2006-04-26	1233.73	A
USGS	12436000	2006-04-27	1233.21	A
USGS	12436000	2006-04-28	1232.41	A
USGS	12436000	2006-04-29	1231.57	A
USGS	12436000	2006-04-30	1231.98	A
USGS	12436000	2006-05-01	1232.33	A
USGS	12436000	2006-05-02	1231.75	A
USGS	12436000	2006-05-03	1231.83	A
USGS	12436000	2006-05-04	1231.40	A
USGS	12436000	2006-05-05	1231.12	A
USGS	12436000	2006-05-06	1230.98	A
USGS	12436000	2006-05-07	1231.25	A
USGS	12436000	2006-05-08	1231.10	A
USGS	12436000	2006-05-09	1231.25	A
USGS	12436000	2006-05-10	1231.64	A
USGS	12436000	2006-05-11	1231.23	A
USGS	12436000	2006-05-12	1231.17	A
USGS	12436000	2006-05-13	1231.72	A
USGS	12436000	2006-05-14	1233.18	A
USGS	12436000	2006-05-15	1233.25	A
USGS	12436000	2006-05-16	1234.12	A
USGS	12436000	2006-05-17	1236.06	A
USGS	12436000	2006-05-18	1238.26	A
USGS	12436000	2006-05-19	1241.82	A
USGS	12436000	2006-05-20	1246.58	A
USGS	12436000	2006-05-21	1252.00	A
USGS	12436000	2006-05-22	1256.39	A
USGS	12436000	2006-05-23	1260.64	A
USGS	12436000	2006-05-24	1264.13	A
USGS	12436000	2006-05-25	1266.80	A
USGS	12436000	2006-05-26	1268.85	A
USGS	12436000	2006-05-27	1269.54	A
USGS	12436000	2006-05-28	1269.76	A
USGS	12436000	2006-05-29	1269.96	A
USGS	12436000	2006-05-30	1270.98	A
USGS	12436000	2006-05-31	1272.47	A
USGS	12436000	2006-06-01	1273.72	A
USGS	12436000	2006-06-02	1274.74	A
USGS	12436000	2006-06-03	1274.81	A
USGS	12436000	2006-06-04	1275.89	A
USGS	12436000	2006-06-05	1276.79	A
USGS	12436000	2006-06-06	1277.08	A
USGS	12436000	2006-06-07	1277.68	A
USGS	12436000	2006-06-08	1278.42	A
USGS	12436000	2006-06-09	1279.11	A
USGS	12436000	2006-06-10	1279.97	A
USGS	12436000	2006-06-11	1280.19	A
USGS	12436000	2006-06-12	1280.70	A
USGS	12436000	2006-06-13	1281.09	A
USGS	12436000	2006-06-14	1281.54	A
USGS	12436000	2006-06-15	1282.15	A
USGS	12436000	2006-06-16	1282.29	A
USGS	12436000	2006-06-17	1282.54	A
USGS	12436000	2006-06-18	1283.25	A
USGS	12436000	2006-06-19	1283.84	A
USGS	12436000	2006-06-20	1285.02	A
USGS	12436000	2006-06-21	1285.50	A
USGS	12436000	2006-06-22	1285.27	A
USGS	12436000	2006-06-23	1285.84	A
USGS	12436000	2006-06-24	1286.34	A
USGS	12436000	2006-06-25	1286.67	A
USGS	12436000	2006-06-26	1287.12	A
USGS	12436000	2006-06-27	1286.86	A
USGS	12436000	2006-06-28	1286.86	A
USGS	12436000	2006-06-29	1286.96	A
USGS	12436000	2006-06-30	1286.85	A
USGS	12436000	2006-07-01	1287.27	A
USGS	12436000	2006-07-02	1288.23	A
USGS	12436000	2006-07-03	1288.92	A
USGS	12436000	2006-07-04	1289.54	A
USGS	12436000	2006-07-05	1289.28	A
USGS	12436000	2006-07-06	1288.98	A
USGS	12436000	2006-07-07	1288.66	A
USGS	12436000	2006-07-08	1288.39	A
USGS	12436000	2006-07-09	1288.39	A
USGS	12436000	2006-07-10	1287.97	A
USGS	12436000	2006-07-11	1287.79	A
USGS	12436000	2006-07-12	1287.96	A
USGS	12436000	2006-07-13	1288.07	A
USGS	12436000	2006-07-14	1287.81	A
USGS	12436000	2006-07-15	1287.53	A
USGS	12436000	2006-07-16	1288.18	A
USGS	12436000	2006-07-17	1288.36	A
USGS	12436000	2006-07-18	1288.36	A
USGS	12436000	2006-07-19	1288.19	A
USGS	12436000	2006-07-20	1287.97	A
